rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,lat,lon,hail_size,roof_age,property_value,square_footage,social_trigger,social_pressure_score,nearby_permits_6mo,agent4_recommendation,agent5_recommendation,trigger_description,sii_score,risk_score,primary_persona,property_id,storm_id
2555,A,89.5,0.0999,4689 Main St,Dallas,75231.0,32.632446645665375,-96.82695341814038,2.2,60,152551,3290,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,93.5044152128784,85.84910325042785,Deal_Hunter,prop_03689,STORM_DFW_20260128
2556,A,89.5,0.0999,2643 Main St,Dallas,75254.0,32.813775706400826,-96.9419985348201,2.2,46,174491,2512,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,94.696338915831,83.40018378395229,Deal_Hunter,prop_01643,STORM_DFW_20260128
2557,A,89.5,0.0999,4281 Main St,Dallas,75201.0,32.68173265892103,-96.90552633030978,2.2,46,196849,3388,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,101.04555914130012,83.40855701807567,Deal_Hunter,prop_03281,STORM_DFW_20260128
2558,A,89.5,0.0999,1758 Main St,Dallas,75235.0,32.894867774915284,-96.89107405854381,2.2,46,188757,3104,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,94.37151870123871,87.12845854367723,Deal_Hunter,prop_00758,STORM_DFW_20260128
2559,A,89.5,0.0999,4668 Main St,Dallas,75217.0,32.63419149863511,-96.83964765240754,2.2,58,179410,2948,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,101.69721838915716,78.68756244561622,Family_Protector,prop_03668,STORM_DFW_20260128
2560,A,89.5,0.0999,1791 Main St,Dallas,75209.0,32.80256894960504,-96.77493101599198,2.2,43,197596,3059,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,90.84603722145144,82.2427495139246,Family_Protector,prop_00791,STORM_DFW_20260128
2561,A,89.5,0.0999,3162 Main St,Dallas,75216.0,32.73241248398289,-96.87492649446071,2.2,61,165842,2649,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.76387017111922,66.69913379663899,Deal_Hunter,prop_02162,STORM_DFW_20260128
2562,A,89.5,0.0999,3714 Main St,Dallas,75210.0,32.62710608771464,-96.85943984688907,2.2,62,167789,1925,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,103.89599604790308,85.97414612745499,Status_Conscious,prop_02714,STORM_DFW_20260128
2563,A,89.5,0.0999,2241 Main St,Dallas,75224.0,32.85967905583752,-96.8817236180205,2.2,24,172154,2739,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,68.0294794225233,65.89797915620697,Status_Conscious,prop_01241,STORM_DFW_20260128
2564,A,89.5,0.0999,5004 Main St,Dallas,75253.0,32.67147484092244,-96.74777776364004,2.2,53,199893,1795,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,87.65939707387335,75.31331223430739,Family_Protector,prop_04004,STORM_DFW_20260128
2565,A,89.5,0.0999,2568 Main St,Dallas,75220.0,32.81385779740297,-96.86660081993469,2.2,62,150620,3611,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,101.98753786988732,76.4750243021016,Proof_Seeker,prop_01568,STORM_DFW_20260128
2566,A,89.5,0.0999,3729 Main St,Dallas,75230.0,32.77192312091306,-96.75555802924512,2.2,50,184897,3988,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,103.68740405126005,76.48135955255614,Family_Protector,prop_02729,STORM_DFW_20260128
2567,A,89.5,0.0999,2280 Main St,Dallas,75218.0,32.81214672029543,-96.70351189566654,2.2,55,187436,3018,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,96.45468241533632,77.46765748157857,Proof_Seeker,prop_01280,STORM_DFW_20260128
2568,A,89.5,0.0999,3609 Main St,Dallas,75201.0,32.64550688648656,-96.85205936478155,2.2,32,181860,4125,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,67.96969869189924,68.0899454332085,Proof_Seeker,prop_02609,STORM_DFW_20260128
2569,A,89.5,0.0999,3630 Main St,Dallas,75254.0,32.816513563624575,-96.66753667786804,2.2,54,168871,3800,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,87.17468216939373,76.53898305082252,Status_Conscious,prop_02630,STORM_DFW_20260128
2570,A,89.5,0.0999,3762 Main St,Dallas,75201.0,32.81597653706875,-96.66088891205249,2.2,47,198581,3757,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,107.98703473059756,80.2289859574421,Status_Conscious,prop_02762,STORM_DFW_20260128
2571,A,89.5,0.0999,4503 Main St,Dallas,75254.0,32.63570780159882,-96.8404131070342,2.2,35,125231,2945,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,76.45820034653089,58.74717458556093,Family_Protector,prop_03503,STORM_DFW_20260128
2572,A,89.5,0.0999,4497 Main St,Dallas,75209.0,32.89252803059396,-96.74013973732838,2.2,43,197663,3445,joneses,70,1,IMMEDIATE_OUTREACH,,⚡ MODERATE PRESSURE: 1 neighbor replaced roof in last 6 months,94.423654186008,84.14938656905706,Family_Protector,prop_03497,STORM_DFW_20260128
2573,A,89.0,0.0795,1898 Main St,Dallas,75212.0,32.63060057705322,-96.82048621474222,1.8,36,170851,3904,joneses,100,4,IMMEDIATE_OUTREACH,, HIGH SOCIAL PRESSURE: 4 neighbors got new roofs in last 6 months!,72.44547418998604,67.53490888025699,Proof_Seeker,prop_00898,STORM_DFW_20260122
2574,A,88.8,0.072275,4256 Main St,Dallas,75210.0,32.83432209410731,-96.76467116937697,1.8,40,337401,2627,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,83.57896258973659,54.574512701160856,Family_Protector,prop_03256,STORM_DFW_20260122
2575,A,88.8,0.072275,3506 Main St,Dallas,75206.0,32.88288859008662,-96.6680234710563,1.8,42,395150,1838,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,111.9459081364505,87.8486057989155,Family_Protector,prop_02506,STORM_DFW_20260122
2576,A,88.8,0.072275,2873 Main St,Dallas,75230.0,32.878910908403356,-96.80879816250349,1.8,71,378408,2353,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,100.42569345262218,77.97712734876612,Deal_Hunter,prop_01873,STORM_DFW_20260122
2577,A,88.8,0.072275,4250 Main St,Dallas,75210.0,32.78645121992479,-96.78607688507599,1.8,63,334787,2856,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,94.83595106094592,71.77181320461173,Proof_Seeker,prop_03250,STORM_DFW_20260122
2578,A,88.8,0.072275,3857 Main St,Dallas,75204.0,32.6383789889977,-96.87291037625988,1.8,45,300650,2716,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,94.8740712342557,84.53080742799891,Deal_Hunter,prop_02857,STORM_DFW_20260122
2579,A,88.8,0.072275,3560 Main St,Dallas,75217.0,32.86505466334722,-96.86286348057197,1.8,35,344089,3038,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,79.12773389305356,60.61743151699088,Status_Conscious,prop_02560,STORM_DFW_20260122
2580,A,88.8,0.072275,1118 Main St,Dallas,75226.0,32.89446769954699,-96.82537315245825,1.8,44,375331,1869,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,80.53082166994166,62.1901407613944,Status_Conscious,prop_00118,STORM_DFW_20260122
2581,A,88.8,0.072275,4610 Main St,Dallas,75207.0,32.798078140981126,-96.88007299446639,1.8,53,334348,2399,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,113.1330073362818,81.81911003455119,Proof_Seeker,prop_03610,STORM_DFW_20260122
2582,A,88.8,0.072275,3071 Main St,Dallas,75237.0,32.78251575785118,-96.66848823440576,1.8,49,342924,3656,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,94.26447292695052,79.00448608151754,Proof_Seeker,prop_02071,STORM_DFW_20260122
2583,A,88.8,0.072275,2420 Main St,Dallas,75211.0,32.72154683149302,-96.91643637075813,1.8,45,321745,3609,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,110.6628738047153,77.63941197093294,Proof_Seeker,prop_01420,STORM_DFW_20260122
2584,A,88.8,0.072275,5012 Main St,Dallas,75231.0,32.835849107641394,-96.94224857871653,1.8,26,356912,3557,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,85.28525775716659,54.32687170920537,Deal_Hunter,prop_04012,STORM_DFW_20260122
2585,A,88.8,0.072275,3260 Main St,Dallas,75218.0,32.85886389671904,-96.86743144324919,1.8,54,357469,3449,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,94.37720122821032,77.30286641623051,Family_Protector,prop_02260,STORM_DFW_20260122
2586,A,88.8,0.072275,1832 Main St,Dallas,75210.0,32.668957106113936,-96.77767502366608,1.8,50,330523,1903,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,108.36533258363724,77.27673904752798,Family_Protector,prop_00832,STORM_DFW_20260122
2587,A,88.8,0.072275,5189 Main St,Dallas,75241.0,32.836883448918336,-96.91994128993993,1.8,48,314437,2149,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,96.42241328815068,77.26821213650938,Deal_Hunter,prop_04189,STORM_DFW_20260122
2588,A,88.8,0.072275,3320 Main St,Dallas,75253.0,32.898983300766965,-96.87930062508438,1.8,35,368757,3071,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,89.88918472019029,58.16018173571567,Status_Conscious,prop_02320,STORM_DFW_20260122
2589,A,88.8,0.072275,2267 Main St,Dallas,75235.0,32.770681650415135,-96.68950311833633,1.8,56,319323,3075,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,93.77902265343944,77.72624424313014,Family_Protector,prop_01267,STORM_DFW_20260122
2590,A,88.8,0.072275,4109 Main St,Dallas,75214.0,32.81068750546621,-96.93763593189837,1.8,27,323764,3681,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,72.887997952331,63.21724482679701,Proof_Seeker,prop_03109,STORM_DFW_20260122
2591,A,88.8,0.072275,1820 Main St,Dallas,75209.0,32.8675560345794,-96.7469217657624,1.8,62,343925,1908,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,96.51296060071697,86.19670477916512,Family_Protector,prop_00820,STORM_DFW_20260122
2592,A,88.8,0.072275,2102 Main St,Dallas,75211.0,32.89183576548903,-96.71843303168676,1.8,54,385326,1703,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,102.41496241969524,78.76894994364037,Status_Conscious,prop_01102,STORM_DFW_20260122
2593,A,88.8,0.072275,3962 Main St,Dallas,75226.0,32.72738313628095,-96.75823424209752,1.8,42,380138,4175,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,86.61506086987703,63.578907302562,Family_Protector,prop_02962,STORM_DFW_20260122
2594,A,88.8,0.072275,1133 Main St,Dallas,75241.0,32.72798455142109,-96.75381302616572,1.8,48,396151,1359,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,104.04313530393809,82.7528406480858,Status_Conscious,prop_00133,STORM_DFW_20260122
2595,A,88.8,0.072275,2570 Main St,Dallas,75249.0,32.80268253895264,-96.75704639753127,1.8,41,380466,3943,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,74.18096377373688,55.34435625860392,Deal_Hunter,prop_01570,STORM_DFW_20260122
2596,A,88.8,0.072275,3983 Main St,Dallas,75230.0,32.87183844260468,-96.71563255541288,1.8,58,393006,2322,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,91.39175918957332,76.67879996626588,Family_Protector,prop_02983,STORM_DFW_20260122
2597,A,88.8,0.094325,2220 Main St,Dallas,75223.0,32.911959068675124,-96.88932262445957,2.2,15,394187,1886,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,76.80686942443229,55.07064576515772,Status_Conscious,prop_01220,STORM_DFW_20260128
2598,A,88.8,0.072275,4037 Main St,Dallas,75229.0,32.92081062228265,-96.68635967125465,1.8,61,386070,3818,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,96.2521220498331,76.03635240882721,Proof_Seeker,prop_03037,STORM_DFW_20260122
2599,A,88.8,0.072275,4091 Main St,Dallas,75212.0,32.91397430452514,-96.92360184007717,1.8,33,394719,2445,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,82.26906091010291,72.1166969326164,Proof_Seeker,prop_03091,STORM_DFW_20260122
2600,A,88.8,0.072275,1145 Main St,Dallas,75253.0,32.637766084206355,-96.84106913331848,1.8,39,332533,1225,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,85.75155935477694,69.78435370601483,Deal_Hunter,prop_00145,STORM_DFW_20260122
2601,A,88.8,0.072275,4124 Main St,Dallas,75218.0,32.84652004243585,-96.92659693041428,1.8,59,383404,2764,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,107.4954739207481,68.1075478142795,Deal_Hunter,prop_03124,STORM_DFW_20260122
2602,A,88.8,0.072275,3974 Main St,Dallas,75253.0,32.742006511557236,-96.91795438070383,1.8,49,373336,2391,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,78.94754921135575,57.43550793481615,Family_Protector,prop_02974,STORM_DFW_20260122
2603,A,88.8,0.072275,4136 Main St,Dallas,75214.0,32.84956444810038,-96.93206569954309,1.8,42,300844,1393,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,86.67242444447551,71.51184768228005,Status_Conscious,prop_03136,STORM_DFW_20260122
2604,A,88.8,0.072275,2936 Main St,Dallas,75237.0,32.70764621603846,-96.82385038589078,1.8,32,388053,3564,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,80.6900553064776,61.12666465502042,Status_Conscious,prop_01936,STORM_DFW_20260122
2605,A,88.8,0.072275,1694 Main St,Dallas,75228.0,32.66115104742176,-96.83095782738444,1.8,52,307547,3473,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,96.73851241197634,80.42408520611434,Proof_Seeker,prop_00694,STORM_DFW_20260122
2606,A,88.8,0.072275,3218 Main St,Dallas,75206.0,32.88852615186984,-96.71841968727706,1.8,47,322818,1253,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,91.92761953354096,76.33994284718244,Status_Conscious,prop_02218,STORM_DFW_20260122
2607,A,88.8,0.072275,2417 Main St,Dallas,75201.0,32.66333297420301,-96.87404600592073,1.8,50,386520,2140,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,73.37393833414025,54.281223279247065,Family_Protector,prop_01417,STORM_DFW_20260122
2608,A,88.8,0.072275,1871 Main St,Dallas,75243.0,32.70792340194306,-96.72480092568001,1.8,34,307432,1736,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,92.32822491567885,87.3657488072467,Family_Protector,prop_00871,STORM_DFW_20260122
2609,A,88.8,0.072275,4451 Main St,Dallas,75235.0,32.82913589065022,-96.90276409722014,1.8,37,384490,2953,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,84.55814435050414,62.41727301130353,Family_Protector,prop_03451,STORM_DFW_20260122
2610,A,88.8,0.072275,3215 Main St,Dallas,75220.0,32.71812532861584,-96.81956174560058,1.8,36,391129,3263,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,102.48983033895814,88.57077859323776,Status_Conscious,prop_02215,STORM_DFW_20260122
2611,A,88.8,0.072275,3527 Main St,Dallas,75228.0,32.91393440571143,-96.92008972429554,1.8,42,319505,2545,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,99.81902422775296,87.42104783453046,Family_Protector,prop_02527,STORM_DFW_20260122
2612,A,88.8,0.072275,3803 Main St,Dallas,75216.0,32.91474068132163,-96.7169694930985,1.8,51,371549,3439,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,106.88955928876231,82.64867076303338,Status_Conscious,prop_02803,STORM_DFW_20260122
2613,A,88.8,0.09805,3771 Main St,Dallas,75202.0,32.70911114451437,-96.76649401741386,2.2,54,168856,2158,investment_wave,65,0,IMMEDIATE_OUTREACH,,📈 INVESTMENT WAVE: 3 neighbors upgraded roofs in last year,93.00038833697172,87.51813095076795,Deal_Hunter,prop_02771,STORM_DFW_20260128
2614,A,88.8,0.072275,1982 Main St,Dallas,75214.0,32.65867947594013,-96.90689130368017,1.8,45,339594,1517,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,77.92415747233161,61.78262567857113,Status_Conscious,prop_00982,STORM_DFW_20260122
2615,A,88.8,0.072275,1940 Main St,Dallas,75211.0,32.70891656620616,-96.77430042410077,1.8,50,318991,2045,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,82.59355546153381,56.66573913500776,Status_Conscious,prop_00940,STORM_DFW_20260122
2616,A,88.8,0.072275,1007 Main St,Dallas,75248.0,32.88655284373248,-96.78458767372777,1.8,54,364674,2652,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,114.32821763801132,73.89063724194651,Deal_Hunter,prop_00007,STORM_DFW_20260122
2617,A,88.8,0.072275,4346 Main St,Dallas,75228.0,32.70798280949491,-96.71314049545282,1.8,54,317767,1781,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,94.55925996981532,101.47030851824736,Family_Protector,prop_03346,STORM_DFW_20260122
2618,A,88.8,0.072275,2411 Main St,Dallas,75202.0,32.66027588581932,-96.74577049236709,1.8,56,353092,3240,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,111.85435585394433,81.16010067842916,Proof_Seeker,prop_01411,STORM_DFW_20260122
2619,A,88.8,0.072275,3755 Main St,Dallas,75223.0,32.71385135170142,-96.83905252980902,1.8,32,385939,1904,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,72.93151483285415,55.80546715758947,Proof_Seeker,prop_02755,STORM_DFW_20260122
2620,A,88.8,0.072275,3365 Main St,Dallas,75218.0,32.639821721692684,-96.84014181696158,1.8,72,399139,2323,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,74.20218661724257,58.74540358701563,Family_Protector,prop_02365,STORM_DFW_20260122
2621,A,88.8,0.072275,1304 Main St,Dallas,75228.0,32.844527400116796,-96.79812823342975,1.8,29,303750,3901,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,71.79591242691299,61.35662431043375,Deal_Hunter,prop_00304,STORM_DFW_20260122
2622,A,88.8,0.072275,4157 Main St,Dallas,75206.0,32.64590190398258,-96.66326758489745,1.8,44,315702,1570,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,84.38395640210932,75.95820461841757,Proof_Seeker,prop_03157,STORM_DFW_20260122
2623,A,88.8,0.072275,1601 Main St,Dallas,75209.0,32.710277101709586,-96.9258393087221,1.8,47,350765,1596,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,71.52496605963562,56.38694149449774,Deal_Hunter,prop_00601,STORM_DFW_20260122
2624,A,88.8,0.072275,3416 Main St,Dallas,75220.0,32.74196201389574,-96.88709907858781,1.8,56,339626,3429,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,96.47010433654368,78.43309498731891,Family_Protector,prop_02416,STORM_DFW_20260122
2625,A,88.8,0.072275,1649 Main St,Dallas,75217.0,32.77623265967871,-96.9143952381876,1.8,43,327092,2629,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,103.16892873520123,86.63129171628894,Proof_Seeker,prop_00649,STORM_DFW_20260122
2626,A,88.8,0.072275,1616 Main St,Dallas,75204.0,32.645023387956456,-96.67423935913806,1.8,33,399916,2622,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,72.44387562836222,71.04336129383358,Status_Conscious,prop_00616,STORM_DFW_20260122
2627,A,88.8,0.072275,4529 Main St,Dallas,75220.0,32.75862214595237,-96.78428403194286,1.8,36,351175,1766,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 2 recent improvement permits in area,83.01144748711607,58.24954787960482,Family_Protector,prop_03529,STORM_DFW_20260122
2628,A,88.8,0.072275,2513 Main St,Dallas,75253.0,32.632169774802904,-96.66328546746769,1.8,46,358785,4363,home_pride,45,0,IMMEDIATE_OUTREACH,,🏠 HOME PRIDE: 1 recent improvement permits in area,111.27902771684326,83.36236187515732,Deal_Hunter,prop_01513,STORM_DFW_20260122
