rank,priority_tier,lead_score,conversion_probability,address,city,zip_code,hail_size,roof_age,property_value,estimated_claim_value,recommended_action,property_id,sii_score,risk_score
2557,A,88.0,0.063,3982 Main St,Dallas,75231.0,2.9,32,232326,8750.0,IMMEDIATE_OUTREACH,prop_02982,93.24667124943358,91.4418148314566
2558,A,88.0,0.063,3979 Main St,Dallas,75209.0,2.9,31,235183,8750.0,IMMEDIATE_OUTREACH,prop_02979,104.97243175408188,91.23609413833468
2559,A,88.0,0.063,2024 Main St,Dallas,75202.0,2.8,62,229023,8750.0,IMMEDIATE_OUTREACH,prop_01024,101.20520993274576,87.68242682934824
2560,A,88.0,0.063,2022 Main St,Dallas,75226.0,2.6,59,209650,8750.0,IMMEDIATE_OUTREACH,prop_01022,87.27019089570153,73.07365480429199
2561,A,88.0,0.063,2021 Main St,Dallas,75249.0,2.7,65,220976,8750.0,IMMEDIATE_OUTREACH,prop_01021,104.40053115559232,77.77758255415488
2562,A,88.0,0.063,2018 Main St,Dallas,75218.0,2.8,71,229406,8750.0,IMMEDIATE_OUTREACH,prop_01018,94.70100959432392,85.23305236748769
2563,A,88.0,0.063,2014 Main St,Dallas,75206.0,2.5,37,281357,8750.0,IMMEDIATE_OUTREACH,prop_01014,74.11942044631925,67.15440847885087
2564,A,88.0,0.063,3977 Main St,Dallas,75230.0,2.7,65,274235,8750.0,IMMEDIATE_OUTREACH,prop_02977,93.67758422914513,82.77205953837165
2565,A,88.0,0.063,3967 Main St,Dallas,75220.0,2.7,35,257435,8750.0,IMMEDIATE_OUTREACH,prop_02967,92.76683852077076,77.90147226146792
2566,A,88.0,0.063,3965 Main St,Dallas,75220.0,2.8,41,258192,8750.0,IMMEDIATE_OUTREACH,prop_02965,97.25564530997372,88.46957499466541
2567,A,88.0,0.063,3584 Main St,Dallas,75230.0,2.6,60,244338,8750.0,IMMEDIATE_OUTREACH,prop_02584,90.11930010597364,75.86338212659138
2568,A,88.0,0.063,3582 Main St,Dallas,75249.0,2.9,29,265401,8750.0,IMMEDIATE_OUTREACH,prop_02582,99.18970478099868,92.54350758034114
2569,A,88.0,0.063,3579 Main St,Dallas,75230.0,2.8,72,293021,8750.0,IMMEDIATE_OUTREACH,prop_02579,91.17544579830395,89.93278304683328
2570,A,88.0,0.063,3573 Main St,Dallas,75206.0,2.7,63,233697,8750.0,IMMEDIATE_OUTREACH,prop_02573,90.6059736500278,77.04691117682063
2571,A,88.0,0.063,3568 Main St,Dallas,75214.0,2.8,63,205215,8750.0,IMMEDIATE_OUTREACH,prop_02568,104.89072598773124,85.8368374093383
2572,A,88.0,0.063,3567 Main St,Dallas,75204.0,2.9,42,218227,8750.0,IMMEDIATE_OUTREACH,prop_02567,103.37371026396166,91.13310059320186
2573,A,88.0,0.063,3963 Main St,Dallas,75227.0,2.7,56,232563,8750.0,IMMEDIATE_OUTREACH,prop_02963,100.73217887847386,79.52645407420513
2574,A,88.0,0.063,3954 Main St,Dallas,75241.0,2.7,55,278780,8750.0,IMMEDIATE_OUTREACH,prop_02954,107.22631146764635,77.06284004135328
2575,A,88.0,0.063,3952 Main St,Dallas,75253.0,2.7,60,265296,8750.0,IMMEDIATE_OUTREACH,prop_02952,92.46631611652244,80.19549004268612
2576,A,88.0,0.063,3949 Main St,Dallas,75223.0,2.6,60,259195,8750.0,IMMEDIATE_OUTREACH,prop_02949,99.87314104755116,75.63591757562583
2577,A,88.0,0.063,2039 Main St,Dallas,75202.0,2.8,50,251148,8750.0,IMMEDIATE_OUTREACH,prop_01039,101.82132273874842,86.80340330714877
2578,A,88.0,0.063,2037 Main St,Dallas,75217.0,2.7,46,213077,8750.0,IMMEDIATE_OUTREACH,prop_01037,87.64751775303506,82.49642111228647
2579,A,88.0,0.063,2035 Main St,Dallas,75238.0,2.9,63,207063,8750.0,IMMEDIATE_OUTREACH,prop_01035,86.06653024091807,95.45051111867052
2580,A,88.0,0.063,2031 Main St,Dallas,75208.0,2.5,30,227141,8750.0,IMMEDIATE_OUTREACH,prop_01031,73.25480314538623,69.76066575407577
2581,A,88.0,0.063,2027 Main St,Dallas,75224.0,2.7,30,240662,8750.0,IMMEDIATE_OUTREACH,prop_01027,99.80970239330848,80.57343527437129
2582,A,88.0,0.063,3946 Main St,Dallas,75207.0,2.6,62,284752,8750.0,IMMEDIATE_OUTREACH,prop_02946,94.09649021731828,74.31233835981156
2583,A,88.0,0.063,3945 Main St,Dallas,75238.0,2.8,34,257452,8750.0,IMMEDIATE_OUTREACH,prop_02945,101.537157768856,84.33986121613754
2584,A,88.0,0.063,3936 Main St,Dallas,75229.0,2.6,44,243055,8750.0,IMMEDIATE_OUTREACH,prop_02936,91.28848924350685,72.65401183316914
2585,A,88.0,0.063,3604 Main St,Dallas,75209.0,3.0,64,221345,8750.0,IMMEDIATE_OUTREACH,prop_02604,98.85643679398076,97.03740001709048
2586,A,88.0,0.063,3601 Main St,Dallas,75202.0,2.8,53,288173,8750.0,IMMEDIATE_OUTREACH,prop_02601,93.8910321552008,85.17271719780341
2587,A,88.0,0.063,3597 Main St,Dallas,75206.0,2.8,31,220858,8750.0,IMMEDIATE_OUTREACH,prop_02597,92.15998191245384,84.58935440848227
2588,A,88.0,0.063,3595 Main St,Dallas,75254.0,2.8,50,295174,8750.0,IMMEDIATE_OUTREACH,prop_02595,85.69934475829491,85.93092021315064
2589,A,88.0,0.063,3589 Main St,Dallas,75227.0,2.7,29,237941,8750.0,IMMEDIATE_OUTREACH,prop_02589,99.59286776041915,82.8748124523301
2590,A,88.0,0.063,3588 Main St,Dallas,75216.0,2.8,47,273416,8750.0,IMMEDIATE_OUTREACH,prop_02588,88.0339897528274,83.72829484354557
2591,A,88.0,0.063,3931 Main St,Dallas,75226.0,2.7,41,298783,8750.0,IMMEDIATE_OUTREACH,prop_02931,88.83554103840866,80.53557792653001
2592,A,88.0,0.063,3930 Main St,Dallas,75227.0,2.8,49,227445,8750.0,IMMEDIATE_OUTREACH,prop_02930,85.97995973531295,84.46136002380415
2593,A,88.0,0.063,3925 Main St,Dallas,75223.0,2.8,52,230227,8750.0,IMMEDIATE_OUTREACH,prop_02925,94.15651643305526,89.83281486423193
2594,A,88.0,0.063,3920 Main St,Dallas,75253.0,2.7,54,269484,8750.0,IMMEDIATE_OUTREACH,prop_02920,88.9071971955414,78.97217320539325
2595,A,88.0,0.063,2058 Main St,Dallas,75214.0,2.7,67,205932,8750.0,IMMEDIATE_OUTREACH,prop_01058,104.47919889294155,80.04825209355897
2596,A,88.0,0.063,2055 Main St,Dallas,75237.0,2.6,55,283384,8750.0,IMMEDIATE_OUTREACH,prop_01055,89.23136441489544,76.53487779878549
2597,A,88.0,0.063,2291 Main St,Dallas,75214.0,2.7,36,226706,8750.0,IMMEDIATE_OUTREACH,prop_01291,92.49481767797135,77.60928271554839
2598,A,88.0,0.063,2289 Main St,Dallas,75223.0,2.7,51,230708,8750.0,IMMEDIATE_OUTREACH,prop_01289,90.14767932174809,82.67911370253216
2599,A,88.0,0.063,2288 Main St,Dallas,75207.0,2.9,75,250513,8750.0,IMMEDIATE_OUTREACH,prop_01288,94.45839659279264,90.00724450300768
2600,A,88.0,0.063,2286 Main St,Dallas,75209.0,2.8,74,250619,8750.0,IMMEDIATE_OUTREACH,prop_01286,92.6317856453686,89.55148299496312
2601,A,88.0,0.063,2285 Main St,Dallas,75238.0,2.6,53,225272,8750.0,IMMEDIATE_OUTREACH,prop_01285,96.76969533483845,76.57553758370607
2602,A,88.0,0.063,2284 Main St,Dallas,75207.0,2.6,45,219991,8750.0,IMMEDIATE_OUTREACH,prop_01284,93.20309870728084,76.0092418136063
2603,A,88.0,0.063,3913 Main St,Dallas,75207.0,2.7,56,211371,8750.0,IMMEDIATE_OUTREACH,prop_02913,100.938277544714,77.77828798087751
2604,A,88.0,0.063,3912 Main St,Dallas,75253.0,2.6,58,230919,8750.0,IMMEDIATE_OUTREACH,prop_02912,109.0030512624554,75.38691530033714
2605,A,88.0,0.063,3911 Main St,Dallas,75237.0,2.6,40,270101,8750.0,IMMEDIATE_OUTREACH,prop_02911,95.91299798127352,76.37370792806577
2606,A,88.0,0.063,3905 Main St,Dallas,75229.0,2.8,57,224388,8750.0,IMMEDIATE_OUTREACH,prop_02905,88.79294980305761,87.69371974726603
2607,A,88.0,0.063,3903 Main St,Dallas,75214.0,2.7,52,234678,8750.0,IMMEDIATE_OUTREACH,prop_02903,96.48108966280824,83.08381011369347
2608,A,88.0,0.063,3900 Main St,Dallas,75237.0,2.7,40,257065,8750.0,IMMEDIATE_OUTREACH,prop_02900,81.90984501720675,80.06199305826986
2609,A,88.0,0.063,2060 Main St,Dallas,75202.0,2.7,59,217891,8750.0,IMMEDIATE_OUTREACH,prop_01060,94.64757945251182,80.01510802192861
2610,A,88.0,0.063,3898 Main St,Dallas,75202.0,2.8,43,211591,8750.0,IMMEDIATE_OUTREACH,prop_02898,94.62411933903232,83.40233066814855
2611,A,88.0,0.063,3897 Main St,Dallas,75241.0,2.7,75,258241,8750.0,IMMEDIATE_OUTREACH,prop_02897,92.6338442005422,81.70081277206195
2612,A,88.0,0.063,3894 Main St,Dallas,75226.0,2.7,31,279788,8750.0,IMMEDIATE_OUTREACH,prop_02894,107.48726434205602,78.83006571446026
2613,A,88.0,0.063,3886 Main St,Dallas,75243.0,2.5,34,256997,8750.0,IMMEDIATE_OUTREACH,prop_02886,76.88055750327403,69.95824146133229
2614,A,88.0,0.063,2271 Main St,Dallas,75201.0,2.6,49,200281,8750.0,IMMEDIATE_OUTREACH,prop_01271,90.81510361391008,74.28130961933937
2615,A,88.0,0.063,2270 Main St,Dallas,75202.0,2.8,52,246585,8750.0,IMMEDIATE_OUTREACH,prop_01270,90.24417173166952,85.60614727420914
2616,A,88.0,0.063,3613 Main St,Dallas,75208.0,2.6,44,299371,8750.0,IMMEDIATE_OUTREACH,prop_02613,82.03582839807888,76.46243156675034
2617,A,88.0,0.063,3612 Main St,Dallas,75253.0,2.8,47,232686,8750.0,IMMEDIATE_OUTREACH,prop_02612,95.6951572588638,84.32106227944173
2618,A,88.0,0.063,3611 Main St,Dallas,75218.0,2.8,50,214781,8750.0,IMMEDIATE_OUTREACH,prop_02611,91.46315498662904,85.35385991868498
2619,A,88.0,0.063,3875 Main St,Dallas,75224.0,2.9,68,205402,8750.0,IMMEDIATE_OUTREACH,prop_02875,96.8185141729088,93.15407409834717
2620,A,88.0,0.063,3874 Main St,Dallas,75241.0,2.7,61,202344,8750.0,IMMEDIATE_OUTREACH,prop_02874,96.52719498156006,77.69325413510668
2621,A,88.0,0.063,2089 Main St,Dallas,75208.0,2.8,35,294916,8750.0,IMMEDIATE_OUTREACH,prop_01089,91.81260506278772,87.76456471953159
2622,A,88.0,0.063,2087 Main St,Dallas,75220.0,2.8,65,262256,8750.0,IMMEDIATE_OUTREACH,prop_01087,97.57825911063914,85.07190781747184
2623,A,88.0,0.063,3866 Main St,Dallas,75208.0,2.8,43,204255,8750.0,IMMEDIATE_OUTREACH,prop_02866,105.36919757660198,87.19558154919474
2624,A,88.0,0.063,3862 Main St,Dallas,75226.0,2.7,51,253094,8750.0,IMMEDIATE_OUTREACH,prop_02862,91.5706506228904,80.50812606299858
2625,A,88.0,0.063,3861 Main St,Dallas,75201.0,2.7,43,229271,8750.0,IMMEDIATE_OUTREACH,prop_02861,84.62703510399726,80.17675180588272
2626,A,88.0,0.063,3860 Main St,Dallas,75241.0,2.6,56,290550,8750.0,IMMEDIATE_OUTREACH,prop_02860,102.62067827509831,71.3232703358323
2627,A,88.0,0.063,3855 Main St,Dallas,75212.0,2.7,36,264608,8750.0,IMMEDIATE_OUTREACH,prop_02855,97.99359197786735,80.06758734288942
2628,A,88.0,0.063,3854 Main St,Dallas,75216.0,2.8,75,264222,8750.0,IMMEDIATE_OUTREACH,prop_02854,102.50335053381632,86.82900227656336
2629,A,88.0,0.063,3852 Main St,Dallas,75208.0,2.6,38,227952,8750.0,IMMEDIATE_OUTREACH,prop_02852,64.52430025446583,74.91719822750458
2630,A,88.0,0.063,3851 Main St,Dallas,75217.0,3.0,64,245075,8750.0,IMMEDIATE_OUTREACH,prop_02851,102.52299793544135,103.1892897356677
2631,A,88.0,0.063,2100 Main St,Dallas,75211.0,2.8,53,232983,8750.0,IMMEDIATE_OUTREACH,prop_01100,97.66765962671896,84.15322690145348
2632,A,88.0,0.063,2099 Main St,Dallas,75218.0,2.7,57,282927,8750.0,IMMEDIATE_OUTREACH,prop_01099,99.6870576390158,81.39499781591252
2633,A,88.0,0.063,3641 Main St,Dallas,75211.0,2.8,56,216193,8750.0,IMMEDIATE_OUTREACH,prop_02641,101.63379000061198,84.36021127516068
2634,A,88.0,0.063,3640 Main St,Dallas,75223.0,2.7,52,243455,8750.0,IMMEDIATE_OUTREACH,prop_02640,88.89973134330347,80.28500025780156
2635,A,88.0,0.063,3636 Main St,Dallas,75218.0,2.8,75,278565,8750.0,IMMEDIATE_OUTREACH,prop_02636,95.68128968994084,85.22262833644709
2636,A,88.0,0.063,3628 Main St,Dallas,75206.0,2.8,30,293952,8750.0,IMMEDIATE_OUTREACH,prop_02628,103.7213967469472,85.80986711982726
2637,A,88.0,0.063,2279 Main St,Dallas,75238.0,2.8,27,271736,8750.0,IMMEDIATE_OUTREACH,prop_01279,99.48767252395211,85.90075761933895
2638,A,88.0,0.063,2277 Main St,Dallas,75223.0,2.6,41,208233,8750.0,IMMEDIATE_OUTREACH,prop_01277,105.11241295193923,75.83091945819486
2639,A,88.0,0.063,2276 Main St,Dallas,75229.0,2.9,57,243566,8750.0,IMMEDIATE_OUTREACH,prop_01276,91.566581509403,90.52852698935712
2640,A,88.0,0.063,2097 Main St,Dallas,75206.0,2.6,61,290023,8750.0,IMMEDIATE_OUTREACH,prop_01097,99.40941300293468,75.09323173841982
2641,A,88.0,0.063,2093 Main St,Dallas,75231.0,2.8,27,245023,8750.0,IMMEDIATE_OUTREACH,prop_01093,95.12672029927307,86.34358385955049
2642,A,88.0,0.063,3848 Main St,Dallas,75227.0,2.8,26,292499,8750.0,IMMEDIATE_OUTREACH,prop_02848,102.46541731734835,84.24839641350434
2643,A,88.0,0.063,2120 Main St,Dallas,75214.0,2.7,34,233344,8750.0,IMMEDIATE_OUTREACH,prop_01120,96.9371179127314,80.284983095846
2644,A,88.0,0.063,2113 Main St,Dallas,75209.0,2.8,46,219123,8750.0,IMMEDIATE_OUTREACH,prop_01113,97.028024324094,87.0714309657882
2645,A,88.0,0.063,3652 Main St,Dallas,75204.0,2.6,53,287129,8750.0,IMMEDIATE_OUTREACH,prop_02652,90.59234451358856,75.39829203577378
2646,A,88.0,0.063,3646 Main St,Dallas,75235.0,2.6,64,238939,8750.0,IMMEDIATE_OUTREACH,prop_02646,102.22721434408814,76.33103721591618
2647,A,88.0,0.063,3645 Main St,Dallas,75217.0,2.7,74,267906,8750.0,IMMEDIATE_OUTREACH,prop_02645,94.03244679624392,77.79963573938537
2648,A,88.0,0.063,3644 Main St,Dallas,75217.0,2.7,66,206115,8750.0,IMMEDIATE_OUTREACH,prop_02644,87.58887496486948,82.79934601101903
2649,A,88.0,0.063,2259 Main St,Dallas,75220.0,3.0,75,265794,8750.0,IMMEDIATE_OUTREACH,prop_01259,92.55764129963394,99.599081527527
2650,A,88.0,0.063,2255 Main St,Dallas,75214.0,2.6,33,262966,8750.0,IMMEDIATE_OUTREACH,prop_01255,98.56253484491816,74.58447502304035
2651,A,88.0,0.063,3829 Main St,Dallas,75206.0,2.9,26,242985,8750.0,IMMEDIATE_OUTREACH,prop_02829,104.71344911714402,91.12242703344636
2652,A,88.0,0.063,3823 Main St,Dallas,75206.0,2.7,71,269044,8750.0,IMMEDIATE_OUTREACH,prop_02823,88.03252242190112,79.95642604807563
2653,A,88.0,0.063,2137 Main St,Dallas,75210.0,2.9,54,285343,8750.0,IMMEDIATE_OUTREACH,prop_01137,90.79303397323032,90.89696671928569
2654,A,88.0,0.063,2130 Main St,Dallas,75204.0,2.7,27,237493,8750.0,IMMEDIATE_OUTREACH,prop_01130,90.9028075642803,78.25981820719687
2655,A,88.0,0.063,2128 Main St,Dallas,75253.0,2.6,55,238312,8750.0,IMMEDIATE_OUTREACH,prop_01128,98.02100612576908,73.08264009452651
2656,A,88.0,0.063,2125 Main St,Dallas,75227.0,2.9,58,231296,8750.0,IMMEDIATE_OUTREACH,prop_01125,89.23241153585589,91.52522293034266
2657,A,88.0,0.063,3815 Main St,Dallas,75238.0,2.9,61,214390,8750.0,IMMEDIATE_OUTREACH,prop_02815,86.45000337842585,90.45638885357474
2658,A,88.0,0.063,3809 Main St,Dallas,75212.0,2.7,57,297569,8750.0,IMMEDIATE_OUTREACH,prop_02809,98.04170167687454,83.1777114894054
2659,A,88.0,0.063,3806 Main St,Dallas,75241.0,2.7,42,201649,8750.0,IMMEDIATE_OUTREACH,prop_02806,90.139577158204,81.56558837041695
2660,A,88.0,0.063,2150 Main St,Dallas,75214.0,2.9,36,222563,8750.0,IMMEDIATE_OUTREACH,prop_01150,95.98370387526649,92.89025559010555
2661,A,88.0,0.063,2146 Main St,Dallas,75201.0,2.7,41,236915,8750.0,IMMEDIATE_OUTREACH,prop_01146,90.54657999406952,82.10981587153114
2662,A,88.0,0.063,2144 Main St,Dallas,75253.0,2.7,42,238683,8750.0,IMMEDIATE_OUTREACH,prop_01144,93.43523190447786,76.73480258668997
2663,A,88.0,0.063,2143 Main St,Dallas,75231.0,2.6,45,228516,8750.0,IMMEDIATE_OUTREACH,prop_01143,105.54905872045548,76.2812208076682
2664,A,88.0,0.063,2166 Main St,Dallas,75204.0,2.6,47,250749,8750.0,IMMEDIATE_OUTREACH,prop_01166,103.87847175653027,72.83396656075726
2665,A,88.0,0.063,3682 Main St,Dallas,75248.0,2.6,52,208523,8750.0,IMMEDIATE_OUTREACH,prop_02682,104.20766813138404,76.50485418350667
2666,A,88.0,0.063,3671 Main St,Dallas,75230.0,2.6,34,257152,8750.0,IMMEDIATE_OUTREACH,prop_02671,83.08485667751484,72.28066952085078
2667,A,88.0,0.063,3668 Main St,Dallas,75206.0,2.6,52,279997,8750.0,IMMEDIATE_OUTREACH,prop_02668,93.0470759744402,75.26479967734895
2668,A,88.0,0.063,3667 Main St,Dallas,75223.0,2.8,72,207775,8750.0,IMMEDIATE_OUTREACH,prop_02667,99.31953237080492,87.59903918039456
2669,A,88.0,0.063,2164 Main St,Dallas,75202.0,2.6,52,248277,8750.0,IMMEDIATE_OUTREACH,prop_01164,96.15751035970143,75.61447903199647
2670,A,88.0,0.063,2160 Main St,Dallas,75209.0,2.8,77,250829,8750.0,IMMEDIATE_OUTREACH,prop_01160,103.98658745482214,83.76738907850512
2671,A,88.0,0.063,3769 Main St,Dallas,75209.0,2.6,38,223514,8750.0,IMMEDIATE_OUTREACH,prop_02769,76.25681945241732,72.0616399515518
2672,A,88.0,0.063,2186 Main St,Dallas,75238.0,2.6,67,299861,8750.0,IMMEDIATE_OUTREACH,prop_01186,92.89690711122276,70.97968502041081
2673,A,88.0,0.063,2183 Main St,Dallas,75228.0,2.8,38,268309,8750.0,IMMEDIATE_OUTREACH,prop_01183,95.36632285529322,83.72237276881924
2674,A,88.0,0.063,2180 Main St,Dallas,75238.0,2.5,38,203947,8750.0,IMMEDIATE_OUTREACH,prop_01180,76.78530646682135,68.63459917278111
2675,A,88.0,0.063,2178 Main St,Dallas,75223.0,2.8,70,277372,8750.0,IMMEDIATE_OUTREACH,prop_01178,88.03760571395277,87.50477255473146
2676,A,88.0,0.063,2176 Main St,Dallas,75254.0,2.6,55,277864,8750.0,IMMEDIATE_OUTREACH,prop_01176,85.69389547782846,73.27499220461868
2677,A,88.0,0.063,2245 Main St,Dallas,75226.0,2.7,34,207829,8750.0,IMMEDIATE_OUTREACH,prop_01245,94.62578016720694,78.38775430849873
2678,A,88.0,0.063,2243 Main St,Dallas,75235.0,2.7,62,221840,8750.0,IMMEDIATE_OUTREACH,prop_01243,100.3987859129597,82.01133800296884
2679,A,88.0,0.063,3686 Main St,Dallas,75223.0,2.6,52,206077,8750.0,IMMEDIATE_OUTREACH,prop_02686,90.51634895387416,72.47801524692981
2680,A,88.0,0.063,3684 Main St,Dallas,75217.0,2.7,62,287563,8750.0,IMMEDIATE_OUTREACH,prop_02684,90.8792266861534,82.53405807973935
2681,A,88.0,0.063,2172 Main St,Dallas,75224.0,2.8,53,233592,8750.0,IMMEDIATE_OUTREACH,prop_01172,103.8175511527322,84.05405086818456
2682,A,88.0,0.063,2171 Main St,Dallas,75217.0,2.7,50,247059,8750.0,IMMEDIATE_OUTREACH,prop_01171,88.54775618978564,82.08020016196912
2683,A,88.0,0.063,3748 Main St,Dallas,75230.0,2.9,66,271861,8750.0,IMMEDIATE_OUTREACH,prop_02748,104.00898447971012,92.9533891161545
2684,A,88.0,0.063,3747 Main St,Dallas,75238.0,2.6,58,241085,8750.0,IMMEDIATE_OUTREACH,prop_02747,93.8982241684061,74.4646092843743
2685,A,88.0,0.063,3743 Main St,Dallas,75201.0,2.6,68,249831,8750.0,IMMEDIATE_OUTREACH,prop_02743,103.47957040359024,75.93157739105344
2686,A,88.0,0.063,3742 Main St,Dallas,75220.0,2.7,39,234916,8750.0,IMMEDIATE_OUTREACH,prop_02742,91.24528649324864,77.0574891419909
2687,A,88.0,0.063,2202 Main St,Dallas,75217.0,2.8,41,296129,8750.0,IMMEDIATE_OUTREACH,prop_01202,93.0283593396892,87.17650387137925
2688,A,88.0,0.063,2200 Main St,Dallas,75238.0,2.6,45,208267,8750.0,IMMEDIATE_OUTREACH,prop_01200,88.54376603598004,74.46471622513593
2689,A,88.0,0.063,2197 Main St,Dallas,75249.0,2.6,49,219990,8750.0,IMMEDIATE_OUTREACH,prop_01197,89.40968279463792,73.56143641052525
2690,A,88.0,0.063,2192 Main St,Dallas,75254.0,2.6,47,269216,8750.0,IMMEDIATE_OUTREACH,prop_01192,108.57196059560586,72.13284302222425
2691,A,88.0,0.063,2190 Main St,Dallas,75206.0,2.8,46,238453,8750.0,IMMEDIATE_OUTREACH,prop_01190,99.0807324509508,83.55098216503201
2692,A,88.0,0.063,3736 Main St,Dallas,75238.0,2.6,56,208815,8750.0,IMMEDIATE_OUTREACH,prop_02736,90.69166756530277,73.98510731081716
2693,A,88.0,0.063,3734 Main St,Dallas,75214.0,2.7,62,238314,8750.0,IMMEDIATE_OUTREACH,prop_02734,87.93202261586883,78.22065454187153
2694,A,88.0,0.063,3730 Main St,Dallas,75254.0,2.6,34,236457,8750.0,IMMEDIATE_OUTREACH,prop_02730,92.22760635167072,75.24664917678206
2695,A,88.0,0.063,3728 Main St,Dallas,75223.0,2.6,54,210215,8750.0,IMMEDIATE_OUTREACH,prop_02728,90.63322364050256,74.76270161862632
2696,A,88.0,0.063,3727 Main St,Dallas,75227.0,2.8,61,202966,8750.0,IMMEDIATE_OUTREACH,prop_02727,87.577896397202,84.51528380400254
2697,A,88.0,0.063,3726 Main St,Dallas,75249.0,2.6,56,210390,8750.0,IMMEDIATE_OUTREACH,prop_02726,107.6084262320529,72.01136034769935
2698,A,88.0,0.063,2217 Main St,Dallas,75254.0,2.7,62,220353,8750.0,IMMEDIATE_OUTREACH,prop_01217,92.11860177623608,79.74783752054576
2699,A,88.0,0.063,2212 Main St,Dallas,75208.0,2.4,18,523761,8750.0,IMMEDIATE_OUTREACH,prop_01212,73.80623374835079,56.94528154738633
2700,A,88.0,0.063,2222 Main St,Dallas,75214.0,2.7,42,202016,8750.0,IMMEDIATE_OUTREACH,prop_01222,95.97398257457458,80.7334478439195
2701,A,88.0,0.063,3705 Main St,Dallas,75254.0,2.5,34,241259,8750.0,IMMEDIATE_OUTREACH,prop_02705,75.28653129168711,66.97128137839024
2702,A,88.0,0.063,3691 Main St,Dallas,75253.0,2.7,63,238983,8750.0,IMMEDIATE_OUTREACH,prop_02691,85.85262677780548,81.12002125442935
2703,A,88.0,0.063,2249 Main St,Dallas,75202.0,2.6,72,245016,8750.0,IMMEDIATE_OUTREACH,prop_01249,97.0181443878868,73.26594243643879
2704,A,88.0,0.063,2208 Main St,Dallas,75227.0,2.6,48,222157,8750.0,IMMEDIATE_OUTREACH,prop_01208,109.16399722328488,75.30751888295627
2705,A,88.0,0.063,2205 Main St,Dallas,75228.0,2.8,55,200502,8750.0,IMMEDIATE_OUTREACH,prop_01205,101.60481067736964,85.26727712482707
2706,A,88.0,0.063,3722 Main St,Dallas,75212.0,2.7,42,294874,8750.0,IMMEDIATE_OUTREACH,prop_02722,94.27953544870977,77.98978472363859
2707,A,88.0,0.063,2231 Main St,Dallas,75243.0,2.7,66,237091,8750.0,IMMEDIATE_OUTREACH,prop_01231,91.83212500869384,77.57783223356061
2708,A,88.0,0.063,5175 Main St,Dallas,75201.0,2.9,36,260499,8750.0,IMMEDIATE_OUTREACH,prop_04175,106.09642354162963,92.33443129557128
2709,A,88.0,0.063,5168 Main St,Dallas,75226.0,2.7,54,250165,8750.0,IMMEDIATE_OUTREACH,prop_04168,100.17907926602643,78.04456432128472
2710,A,88.0,0.063,1033 Main St,Dallas,75227.0,2.7,57,257053,8750.0,IMMEDIATE_OUTREACH,prop_00033,86.81905301217579,77.679940893311
2711,A,88.0,0.063,1030 Main St,Dallas,75237.0,2.8,61,238786,8750.0,IMMEDIATE_OUTREACH,prop_00030,93.17866611136964,86.05624898082156
2712,A,88.0,0.063,5184 Main St,Dallas,75228.0,2.8,47,254268,8750.0,IMMEDIATE_OUTREACH,prop_04184,89.15563032366939,83.87997898366584
2713,A,88.0,0.063,1012 Main St,Dallas,75212.0,2.6,42,255811,8750.0,IMMEDIATE_OUTREACH,prop_00012,87.55685749886536,70.5950057760869
2714,A,88.0,0.063,1010 Main St,Dallas,75220.0,2.7,57,294272,8750.0,IMMEDIATE_OUTREACH,prop_00010,107.55061213457292,79.6582999617275
2715,A,88.0,0.063,1009 Main St,Dallas,75249.0,3.0,57,232652,8750.0,IMMEDIATE_OUTREACH,prop_00009,85.73093501910651,98.338005709931
2716,A,87.0,0.063,1032 Main St,Dallas,75218.0,2.4,49,377360,8750.0,IMMEDIATE_OUTREACH,prop_00032,75.78992894359172,58.24105655163262
2717,A,87.0,0.063,1647 Main St,Dallas,75204.0,2.4,51,318880,8750.0,IMMEDIATE_OUTREACH,prop_00647,80.86720034856936,56.9007967187847
2718,A,87.0,0.063,1654 Main St,Dallas,75201.0,2.4,45,398803,8750.0,IMMEDIATE_OUTREACH,prop_00654,87.79948916208424,60.72231196291831
2719,A,87.0,0.063,1657 Main St,Dallas,75254.0,2.5,43,340618,8750.0,IMMEDIATE_OUTREACH,prop_00657,76.87652007050823,65.24435273289994
2720,A,87.0,0.063,4422 Main St,Dallas,75249.0,2.4,44,373748,8750.0,IMMEDIATE_OUTREACH,prop_03422,78.40068750763709,62.6028016648263
2721,A,87.0,0.063,4426 Main St,Dallas,75238.0,2.5,56,397414,8750.0,IMMEDIATE_OUTREACH,prop_03426,83.91185411117607,66.43684970520971
2722,A,87.0,0.063,3698 Main St,Dallas,75209.0,2.3,35,392381,8750.0,IMMEDIATE_OUTREACH,prop_02698,85.27887149219026,56.29173653474856
2723,A,87.0,0.063,2221 Main St,Dallas,75216.0,2.5,34,348148,8750.0,IMMEDIATE_OUTREACH,prop_01221,75.7009324956202,65.86870212699554
2724,A,87.0,0.063,2225 Main St,Dallas,75226.0,2.4,55,348364,8750.0,IMMEDIATE_OUTREACH,prop_01225,78.50631456213314,59.33722138906751
2725,A,87.0,0.063,1005 Main St,Dallas,75237.0,2.3,31,375201,8750.0,IMMEDIATE_OUTREACH,prop_00005,84.0312275236303,54.609222372472765
